gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL355602.1,0.054286,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
AJAP1,0.035374,2.0062,4.8748,0.41154,0.68068,,Goblet,UC_vs_CD
NPHP4,1.2919,0.8122,1.3549,0.59944,0.54888,,Goblet,UC_vs_CD
KCNAB2,0.24387,0.28326,2.6826,0.10559,0.91591,,Goblet,UC_vs_CD
CHD5,0.044668,2.0062,4.8748,0.41154,0.68068,,Goblet,UC_vs_CD
RPL22,318.42,-0.097273,0.30802,-0.3158,0.75215,0.97443,Goblet,UC_vs_CD
AL031847.1,0.40876,0.24614,2.2104,0.11135,0.91134,,Goblet,UC_vs_CD
RNF207,10.332,-0.60148,0.68683,-0.87574,0.38117,0.87567,Goblet,UC_vs_CD
ICMT,2.5194,-1.1044,1.0972,-1.0066,0.31414,,Goblet,UC_vs_CD
LINC00337,0.55399,-0.34067,2.9006,-0.11745,0.9065,,Goblet,UC_vs_CD
GPR153,14.088,0.29096,0.69749,0.41715,0.67657,0.95591,Goblet,UC_vs_CD
ACOT7,13.765,0.21312,0.44829,0.47542,0.63449,0.94832,Goblet,UC_vs_CD
AL031848.2,0.91811,0.60224,1.3671,0.44054,0.65955,,Goblet,UC_vs_CD
HES2,16.815,-0.64865,0.48624,-1.334,0.1822,0.7596,Goblet,UC_vs_CD
ESPN,4.5206,-0.57231,0.9221,-0.62066,0.53482,,Goblet,UC_vs_CD
TNFRSF25,7.1546,-2.4346,1.2677,-1.9205,0.054789,0.58739,Goblet,UC_vs_CD
PLEKHG5,2.3531,-0.37358,1.3911,-0.26854,0.78828,,Goblet,UC_vs_CD
NOL9,2.6908,-1.054,1.2558,-0.83931,0.4013,,Goblet,UC_vs_CD
TAS1R1,0.038723,1.4236,4.8027,0.29643,0.7669,,Goblet,UC_vs_CD
ZBTB48,9.1793,-0.68843,0.61259,-1.1238,0.2611,0.81342,Goblet,UC_vs_CD
KLHL21,3.3208,0.36941,0.84718,0.43605,0.6628,,Goblet,UC_vs_CD
PHF13,1.6661,-0.21313,1.3433,-0.15866,0.87394,,Goblet,UC_vs_CD
THAP3,3.1152,0.13524,0.98324,0.13754,0.8906,,Goblet,UC_vs_CD
DNAJC11,5.6911,-1.3329,0.93876,-1.4199,0.15564,0.73354,Goblet,UC_vs_CD
AL591163.1,0.035409,1.8337,4.8466,0.37835,0.70517,,Goblet,UC_vs_CD
CAMTA1-DT,0.11809,1.073,3.9217,0.2736,0.78439,,Goblet,UC_vs_CD
CAMTA1,14.515,-0.56656,0.73949,-0.76615,0.44359,0.89346,Goblet,UC_vs_CD
VAMP3,6.883,0.19453,0.59069,0.32933,0.74191,0.97058,Goblet,UC_vs_CD
PER3,4.8723,-0.22681,1.059,-0.21418,0.83041,,Goblet,UC_vs_CD
Z98884.1,0.026345,1.851,4.849,0.38172,0.70267,,Goblet,UC_vs_CD
TNFRSF9,0.12317,0.34493,4.6992,0.073402,0.94149,,Goblet,UC_vs_CD
PARK7,32.077,0.12787,0.43628,0.29309,0.76946,0.97476,Goblet,UC_vs_CD
AL034417.4,0.096235,0.94973,4.1644,0.22806,0.8196,,Goblet,UC_vs_CD
