gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FAM69A,0.62816,3.0923,3.9964,0.77377,0.43907,0.99553,N1,UC_vs_CD
MTF2,1.1071,1.0733,1.6587,0.64709,0.51757,0.99553,N1,UC_vs_CD
TMED5,2.7343,-0.26951,0.9133,-0.2951,0.76792,0.99553,N1,UC_vs_CD
CCDC18,0.37865,1.149,3.3299,0.34506,0.73005,0.99553,N1,UC_vs_CD
DR1,0.56265,-0.60024,1.8221,-0.32942,0.74184,0.99553,N1,UC_vs_CD
BCAR3,0.30813,2.1491,4.3393,0.49527,0.62041,0.99553,N1,UC_vs_CD
DNTTIP2,8.8991,-0.7922,0.87448,-0.90591,0.36498,0.99553,N1,UC_vs_CD
GCLM,3.1997,-0.45799,1.0979,-0.41715,0.67657,0.99553,N1,UC_vs_CD
F3,1.9511,1.8069,1.9831,0.91115,0.36222,0.99553,N1,UC_vs_CD
CNN3,0.29347,2.529,3.3068,0.76479,0.4444,0.99553,N1,UC_vs_CD
ALG14,0.63341,3.0144,2.7156,1.1101,0.26697,0.99553,N1,UC_vs_CD
PTBP2,0.20052,0.9601,3.1736,0.30253,0.76225,0.99553,N1,UC_vs_CD
DPYD,1.8309,-0.066136,1.2939,-0.051115,0.95923,0.99553,N1,UC_vs_CD
PALMD,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
AGL,0.46815,2.6288,3.7763,0.69614,0.48634,0.99553,N1,UC_vs_CD
SLC35A3,0.3099,-0.14541,2.2609,-0.064314,0.94872,0.99553,N1,UC_vs_CD
AC118553.2,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
SASS6,0.19527,0.95987,3.1507,0.30465,0.76063,0.99553,N1,UC_vs_CD
TRMT13,0.30813,2.1491,4.3393,0.49527,0.62041,0.99553,N1,UC_vs_CD
DBT,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
RTCA-AS1,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
RTCA,1.3665,2.354,1.5618,1.5073,0.13175,0.99553,N1,UC_vs_CD
CDC14A,0.46815,2.6288,3.7763,0.69614,0.48634,0.99553,N1,UC_vs_CD
AC104506.1,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
SLC30A7,1.6483,-0.16932,1.2539,-0.13503,0.89259,0.99553,N1,UC_vs_CD
DPH5,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
AC093157.1,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
RNPC3,0.39579,0.83656,2.333,0.35858,0.71991,0.99553,N1,UC_vs_CD
PRMT6,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
VAV3,0.28006,2.5294,3.2581,0.77633,0.43755,0.99553,N1,UC_vs_CD
VAV3-AS1,0.035259,0.57985,4.1749,0.13889,0.88954,0.99553,N1,UC_vs_CD
AL390036.1,0.15185,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
SLC25A24,0.16526,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
AL359258.2,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
FAM102B,0.81236,2.5219,2.1295,1.1843,0.2363,0.99553,N1,UC_vs_CD
HENMT1,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
PRPF38B,2.5376,0.70784,0.82433,0.85868,0.39051,0.99553,N1,UC_vs_CD
STXBP3,1.2337,1.3287,2.2919,0.57974,0.56209,0.99553,N1,UC_vs_CD
GPSM2,0.23727,0.71493,2.0629,0.34656,0.72892,0.99553,N1,UC_vs_CD
CLCC1,0.32003,2.1244,4.2058,0.50511,0.61349,0.99553,N1,UC_vs_CD
TAF13,1.0997,-0.60413,1.4002,-0.43147,0.66612,0.99553,N1,UC_vs_CD
AL356488.3,0.46831,-0.96632,2.4162,-0.39993,0.68921,0.99553,N1,UC_vs_CD
TMEM167B,3.1732,-1.3478,1.0267,-1.3127,0.18927,0.99553,N1,UC_vs_CD
KIAA1324,1.4199,1.8136,2.1686,0.83632,0.40297,0.99553,N1,UC_vs_CD
SARS,0.73266,-0.086019,2.0741,-0.041472,0.96692,0.99553,N1,UC_vs_CD
PSMA5,3.0216,2.0228,1.1702,1.7286,0.083883,0.99553,N1,UC_vs_CD
GNAI3,8.5107,-0.47433,0.58839,-0.80616,0.42015,0.99553,N1,UC_vs_CD
AMPD2,3.504,1.1458,0.86671,1.322,0.18616,0.99553,N1,UC_vs_CD
GSTM4,0.30813,2.1491,4.3393,0.49527,0.62041,0.99553,N1,UC_vs_CD
GSTM3,0.0738,0.29634,4.1055,0.072182,0.94246,0.99553,N1,UC_vs_CD
AL450468.2,0.35529,1.3328,3.6732,0.36284,0.71673,0.99553,N1,UC_vs_CD
CSF1,6.7706,0.073984,1.7932,0.041258,0.96709,0.99553,N1,UC_vs_CD
AHCYL1,1.4183,-1.9737,1.2466,-1.5833,0.11336,0.99553,N1,UC_vs_CD
STRIP1,0.49054,2.3956,3.2087,0.74659,0.45531,0.99553,N1,UC_vs_CD
KCNC4,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
RBM15-AS1,0.11463,0.076876,4.1956,0.018323,0.98538,0.99553,N1,UC_vs_CD
RBM15,0.82398,2.2207,1.6914,1.3129,0.1892,0.99553,N1,UC_vs_CD
AL355488.1,0.16001,1.7355,4.296,0.40399,0.68622,0.99553,N1,UC_vs_CD
LAMTOR5,7.9155,-0.69922,0.89968,-0.77718,0.43705,0.99553,N1,UC_vs_CD
CD53,27.872,-0.44504,0.55597,-0.80047,0.42344,0.99553,N1,UC_vs_CD
LRIF1,1.4735,0.51577,1.1115,0.46402,0.64263,0.99553,N1,UC_vs_CD
DRAM2,1.184,0.92402,1.2593,0.73375,0.4631,0.99553,N1,UC_vs_CD
CEPT1,0.58916,-0.25904,1.6442,-0.15755,0.87481,0.99553,N1,UC_vs_CD
AL355816.2,0.32528,2.1316,3.0535,0.69809,0.48512,0.99553,N1,UC_vs_CD
DENND2D,1.2249,-0.61619,1.2787,-0.48189,0.62989,0.99553,N1,UC_vs_CD
CHI3L2,0.35238,1.3243,2.3132,0.57248,0.567,0.99553,N1,UC_vs_CD
ATP5PB,1.744,1.7487,1.815,0.96347,0.33531,0.99553,N1,UC_vs_CD
