gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PINK1,3.4117,-0.77569,0.6986,-1.1103,0.26685,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PINK1-AS,0.16512,-0.55088,2.5607,-0.21513,0.82967,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
DDOST,26.139,0.020204,0.29243,0.069088,0.94492,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
KIF17,0.59634,-1.1286,1.3687,-0.82458,0.40961,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
HP1BP3,27.772,0.12735,0.21278,0.59852,0.54949,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
EIF4G3,10.756,0.15265,0.36764,0.41521,0.67799,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ECE1,8.0767,0.68928,0.67755,1.0173,0.309,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031005.1,0.017525,-0.41743,4.1056,-0.10167,0.91901,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031728.1,0.07036,1.2795,4.0113,0.31898,0.74974,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
NBPF3,0.24952,-2.6397,2.9918,-0.88232,0.3776,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ALPL,0.033978,0.037131,4.051,0.0091659,0.99269,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
RAP1GAP,0.011331,-0.50304,4.1177,-0.12216,0.90277,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
USP48,7.1535,-0.36033,0.41052,-0.87775,0.38008,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
HSPG2,0.78074,-0.75055,1.4141,-0.53077,0.59558,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
LINC01635,0.045745,0.051118,4.0286,0.012689,0.98988,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CDC42,158.01,0.35888,0.27024,1.328,0.18418,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031281.2,0.27754,-0.65833,4.0727,-0.16164,0.87159,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
WNT4,0.20532,0.72519,4.096,0.17705,0.85947,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ZBTB40,2.0137,0.26611,0.56925,0.46747,0.64016,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
EPHA8,0.011331,-0.50304,4.1177,-0.12216,0.90277,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
C1QA,814.24,-0.94568,0.59853,-1.58,0.11411,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
C1QC,418.71,-0.34203,0.58093,-0.58875,0.55603,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
C1QB,592.07,-0.74453,0.60809,-1.2244,0.22081,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
EPHB2,3.8772,-0.96794,0.7013,-1.3802,0.16752,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
TEX46,0.017525,-0.41743,4.1056,-0.10167,0.91901,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
KDM1A,4.9873,-0.55778,0.40146,-1.3894,0.16471,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
