gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PEX10,0.20677,0.43113,2.2797,0.18912,0.85,0.99962,Endothelium,UC_vs_HC
PANK4,0.61913,0.48764,1.8405,0.26495,0.79105,0.99962,Endothelium,UC_vs_HC
HES5,0.1631,0.4992,2.2468,0.22219,0.82417,0.99962,Endothelium,UC_vs_HC
AL139246.5,0.18445,0.20971,2.5252,0.083046,0.93381,0.99962,Endothelium,UC_vs_HC
TNFRSF14-AS1,1.5989,-1.6939,1.468,-1.1539,0.24856,0.99962,Endothelium,UC_vs_HC
TNFRSF14,4.625,0.42714,0.76872,0.55565,0.57845,0.99962,Endothelium,UC_vs_HC
AL139246.3,0.032963,-0.42845,4.3384,-0.098758,0.92133,,Endothelium,UC_vs_HC
FAM213B,0.91808,1.614,2.1913,0.73656,0.46139,0.99962,Endothelium,UC_vs_HC
MMEL1,0.50871,-1.3868,2.0633,-0.67213,0.5015,0.99962,Endothelium,UC_vs_HC
LINC00982,0.2671,-1.0267,2.7546,-0.37274,0.70934,0.99962,Endothelium,UC_vs_HC
PRDM16,0.56519,0.792,2.3034,0.34383,0.73097,0.99962,Endothelium,UC_vs_HC
ARHGEF16,0.030399,-0.24127,4.3651,-0.055271,0.95592,,Endothelium,UC_vs_HC
MEGF6,0.36056,0.5877,2.113,0.27813,0.78091,0.99962,Endothelium,UC_vs_HC
AL513320.1,0.20915,-0.032323,4.0311,-0.0080184,0.9936,0.99962,Endothelium,UC_vs_HC
TPRG1L,1.1465,0.077603,1.2899,0.060164,0.95203,0.99962,Endothelium,UC_vs_HC
WRAP73,1.9806,-0.70356,0.94805,-0.74212,0.45802,0.99962,Endothelium,UC_vs_HC
SMIM1,0.0481,-0.7438,4.4206,-0.16826,0.86638,0.99962,Endothelium,UC_vs_HC
LRRC47,0.93844,-0.17758,1.3833,-0.12838,0.89785,0.99962,Endothelium,UC_vs_HC
CEP104,1.5254,-0.16307,1.018,-0.16019,0.87273,0.99962,Endothelium,UC_vs_HC
DFFB,0.15949,-0.66852,3.6175,-0.1848,0.85339,0.99962,Endothelium,UC_vs_HC
C1orf174,1.0481,-0.36991,1.7545,-0.21084,0.83301,0.99962,Endothelium,UC_vs_HC
AL805961.2,0.12828,-0.099293,4.355,-0.0228,0.98181,0.99962,Endothelium,UC_vs_HC
AJAP1,0.030399,-0.24127,4.3651,-0.055271,0.95592,,Endothelium,UC_vs_HC
NPHP4,0.3777,0.34145,2.2673,0.1506,0.8803,0.99962,Endothelium,UC_vs_HC
KCNAB2,0.16643,0.45946,3.3461,0.13731,0.89078,0.99962,Endothelium,UC_vs_HC
RPL22,58.328,0.29391,0.25647,1.146,0.25181,0.99962,Endothelium,UC_vs_HC
RNF207,0.23626,-0.87965,2.232,-0.3941,0.6935,0.99962,Endothelium,UC_vs_HC
ICMT,1.7853,1.2179,1.1197,1.0877,0.27674,0.99962,Endothelium,UC_vs_HC
GPR153,0.032963,-0.42845,4.3384,-0.098758,0.92133,,Endothelium,UC_vs_HC
ACOT7,1.3366,1.833,1.4777,1.2404,0.21481,0.99962,Endothelium,UC_vs_HC
HES2,0.19297,-1.0952,3.5533,-0.30821,0.75792,0.99962,Endothelium,UC_vs_HC
TNFRSF25,1.3072,2.2562,1.7681,1.276,0.20194,0.99962,Endothelium,UC_vs_HC
PLEKHG5,1.2025,0.66157,1.2775,0.51785,0.60456,0.99962,Endothelium,UC_vs_HC
NOL9,0.68319,0.38982,1.6613,0.23465,0.81448,0.99962,Endothelium,UC_vs_HC
ZBTB48,0.86118,-1.249,1.4549,-0.85846,0.39064,0.99962,Endothelium,UC_vs_HC
KLHL21,0.76958,-0.21606,1.4233,-0.1518,0.87934,0.99962,Endothelium,UC_vs_HC
PHF13,0.85844,1.1091,1.6651,0.66606,0.50537,0.99962,Endothelium,UC_vs_HC
THAP3,0.7545,-2.5933,1.6613,-1.561,0.11853,0.99962,Endothelium,UC_vs_HC
DNAJC11,1.0894,-0.93985,1.1679,-0.80472,0.42098,0.99962,Endothelium,UC_vs_HC
AL591163.1,0.032963,-0.42845,4.3384,-0.098758,0.92133,,Endothelium,UC_vs_HC
CAMTA1,7.3464,-0.061447,0.60123,-0.1022,0.9186,0.99962,Endothelium,UC_vs_HC
VAMP3,4.8431,-0.21267,0.61201,-0.3475,0.72822,0.99962,Endothelium,UC_vs_HC
PER3,2.3632,-1.2878,0.94899,-1.357,0.17478,0.99962,Endothelium,UC_vs_HC
Z98884.1,0.12133,-0.099293,4.355,-0.0228,0.98181,0.99962,Endothelium,UC_vs_HC
TNFRSF9,0.22674,-0.088213,3.7163,-0.023737,0.98106,0.99962,Endothelium,UC_vs_HC
PARK7,13.337,0.77833,0.45202,1.7219,0.085089,0.99962,Endothelium,UC_vs_HC
AL034417.4,0.07801,-1.4533,4.2717,-0.34022,0.73369,0.99962,Endothelium,UC_vs_HC
ERRFI1,0.66779,-0.45814,1.2454,-0.36787,0.71297,0.99962,Endothelium,UC_vs_HC
AL034417.2,0.030399,-0.24127,4.3651,-0.055271,0.95592,,Endothelium,UC_vs_HC
SLC45A1,0.18989,-0.12653,2.5836,-0.048973,0.96094,0.99962,Endothelium,UC_vs_HC
RERE,3.4532,0.012518,0.80305,0.015588,0.98756,0.99962,Endothelium,UC_vs_HC
ENO1,12.2,0.71666,0.61328,1.1686,0.24258,0.99962,Endothelium,UC_vs_HC
ENO1-AS1,0.32762,-0.010871,2.5798,-0.0042139,0.99664,0.99962,Endothelium,UC_vs_HC
