gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
ARTN,0.040203,2.2418,4.7845,0.46855,0.63939,,Goblet,UC_vs_HC
AL357079.1,0.27797,2.5336,4.4209,0.5731,0.56657,,Goblet,UC_vs_HC
IPO13,1.8638,-1.7707,1.7759,-0.99704,0.31874,,Goblet,UC_vs_HC
DPH2,2.6486,-0.0011504,0.93574,-0.0012294,0.99902,,Goblet,UC_vs_HC
ATP6V0B,31.396,-0.20436,0.43974,-0.46474,0.64212,0.86592,Goblet,UC_vs_HC
B4GALT2,6.9031,-0.96144,0.6671,-1.4412,0.14952,,Goblet,UC_vs_HC
CCDC24,4.7067,-2.1797,1.0642,-2.0482,0.040537,,Goblet,UC_vs_HC
SLC6A9,1.6397,0.062569,1.8034,0.034694,0.97232,,Goblet,UC_vs_HC
AL139220.2,0.26331,2.0205,2.4324,0.83065,0.40617,,Goblet,UC_vs_HC
DMAP1,9.2205,-0.039938,0.57526,-0.069426,0.94465,,Goblet,UC_vs_HC
ERI3,17.181,-0.86845,0.65205,-1.3319,0.1829,0.5207,Goblet,UC_vs_HC
RNF220,4.2268,-1.0445,0.93743,-1.1142,0.26519,,Goblet,UC_vs_HC
TMEM53,3.8583,0.21743,0.90404,0.24051,0.80994,,Goblet,UC_vs_HC
ARMH1,0.55756,-0.46758,2.0507,-0.22801,0.81964,,Goblet,UC_vs_HC
KIF2C,1.4474,0.69474,1.2627,0.5502,0.58218,,Goblet,UC_vs_HC
RPS8,871.47,-0.63393,0.32085,-1.9758,0.048181,0.27894,Goblet,UC_vs_HC
BEST4,0.32815,-0.74585,3.2527,-0.2293,0.81864,,Goblet,UC_vs_HC
PLK3,23.78,-0.77338,0.38985,-1.9838,0.047278,0.27781,Goblet,UC_vs_HC
TCTEX1D4,0.26207,1.2518,3.6642,0.34163,0.73263,,Goblet,UC_vs_HC
BTBD19,1.68,1.7632,1.0842,1.6263,0.1039,,Goblet,UC_vs_HC
PTCH2,3.2702,-1.3477,1.3273,-1.0153,0.30994,,Goblet,UC_vs_HC
EIF2B3,2.102,0.21908,1.0096,0.217,0.82821,,Goblet,UC_vs_HC
HECTD3,4.6812,-0.65051,0.94608,-0.68758,0.49172,,Goblet,UC_vs_HC
UROD,3.6366,-1.1189,0.95728,-1.1689,0.24246,,Goblet,UC_vs_HC
ZSWIM5,0.14901,1.6199,3.8273,0.42327,0.6721,,Goblet,UC_vs_HC
LINC01144,0.043585,1.7294,4.7327,0.36542,0.7148,,Goblet,UC_vs_HC
HPDL,0.57336,-1.2684,2.4068,-0.527,0.5982,,Goblet,UC_vs_HC
MUTYH,3.8783,-2.7511,1.279,-2.151,0.031477,,Goblet,UC_vs_HC
TOE1,2.7522,0.3532,0.80577,0.43833,0.66114,,Goblet,UC_vs_HC
TESK2,3.1254,-3.1189,1.6602,-1.8786,0.060294,,Goblet,UC_vs_HC
CCDC163,0.42445,1.2121,2.2606,0.53621,0.59182,,Goblet,UC_vs_HC
MMACHC,1.1675,0.9937,1.5492,0.64142,0.52125,,Goblet,UC_vs_HC
PRDX1,47.974,1.0349,0.41616,2.4867,0.012894,0.14563,Goblet,UC_vs_HC
AKR1A1,35.978,0.33767,0.32244,1.0472,0.295,0.62775,Goblet,UC_vs_HC
NASP,22.495,-0.9778,0.42667,-2.2917,0.021922,0.18801,Goblet,UC_vs_HC
CCDC17,0.87894,-1.0985,1.8701,-0.58738,0.55695,,Goblet,UC_vs_HC
GPBP1L1,18.894,-0.0017676,0.34832,-0.0050747,0.99595,0.99978,Goblet,UC_vs_HC
TMEM69,2.7704,0.70221,0.82364,0.85257,0.3939,,Goblet,UC_vs_HC
IPP,2.7731,-0.53222,1.0222,-0.52068,0.60259,,Goblet,UC_vs_HC
MAST2,10.859,-0.20602,0.55038,-0.37432,0.70816,,Goblet,UC_vs_HC
PIK3R3,24.401,-1.3503,0.71173,-1.8972,0.057806,0.30186,Goblet,UC_vs_HC
AL358075.2,0.065067,1.7446,4.7321,0.36867,0.71238,,Goblet,UC_vs_HC
TSPAN1,194.89,0.54875,0.4768,1.1509,0.24978,0.58659,Goblet,UC_vs_HC
POMGNT1,5.7318,-0.38046,0.72444,-0.52518,0.59946,,Goblet,UC_vs_HC
LURAP1,0.33847,-0.23564,2.6442,-0.089118,0.92899,,Goblet,UC_vs_HC
RAD54L,0.71971,-0.013363,1.6892,-0.0079112,0.99369,,Goblet,UC_vs_HC
LRRC41,7.4617,-0.054608,0.5667,-0.096362,0.92323,,Goblet,UC_vs_HC
UQCRH,107.02,-0.38648,0.41707,-0.92665,0.35411,0.68494,Goblet,UC_vs_HC
NSUN4,3.1373,1.5844,0.84667,1.8713,0.061307,,Goblet,UC_vs_HC
FAAH,10.987,-0.22524,0.60496,-0.37233,0.70965,,Goblet,UC_vs_HC
KNCN,0.13037,2.3685,4.8031,0.49311,0.62193,,Goblet,UC_vs_HC
MKNK1,3.1337,-0.57126,0.88379,-0.64638,0.51803,,Goblet,UC_vs_HC
MOB3C,1.6238,0.58012,1.1466,0.50594,0.6129,,Goblet,UC_vs_HC
ATPAF1,3.87,-0.92147,1.0629,-0.86692,0.38598,,Goblet,UC_vs_HC
TEX38,0.058371,1.5246,4.7284,0.32243,0.74713,,Goblet,UC_vs_HC
EFCAB14,12.158,-0.71962,0.53039,-1.3568,0.17485,,Goblet,UC_vs_HC
CYP4B1,0.035374,1.8769,4.7509,0.39507,0.69279,,Goblet,UC_vs_HC
CYP4X1,0.061684,2.2732,4.7867,0.47489,0.63487,,Goblet,UC_vs_HC
CYP4A22-AS1,0.1253,1.3076,4.0261,0.32478,0.74535,,Goblet,UC_vs_HC
LINC00853,0.32804,-0.53285,2.2017,-0.24202,0.80877,,Goblet,UC_vs_HC
PDZK1IP1,24.269,2.4682,0.6182,3.9925,6.5374e-05,0.0059625,Goblet,UC_vs_HC
AL135960.1,0.022962,2.2014,4.7829,0.46026,0.64533,,Goblet,UC_vs_HC
STIL,4.2413,-1.6918,1.093,-1.5479,0.12165,,Goblet,UC_vs_HC
CMPK1,32.942,0.34175,0.38952,0.87736,0.38029,0.71192,Goblet,UC_vs_HC
