gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PIGV,1.2288,-0.61052,1.1377,-0.53662,0.59153,0.81535,Epithelium Ribhi,UC_vs_CD
ZDHHC18,2.8818,0.96873,0.86307,1.1224,0.26169,0.76923,Epithelium Ribhi,UC_vs_CD
SFN,95.461,-0.13688,0.31091,-0.44024,0.65976,0.85206,Epithelium Ribhi,UC_vs_CD
GPN2,5.1659,0.67527,0.61461,1.0987,0.2719,0.76923,Epithelium Ribhi,UC_vs_CD
GPATCH3,2.1577,-0.15857,0.91912,-0.17253,0.86302,0.94699,Epithelium Ribhi,UC_vs_CD
NUDC,25.261,0.49154,0.36427,1.3494,0.17722,0.76923,Epithelium Ribhi,UC_vs_CD
NR0B2,0.67018,2.3136,1.1499,2.012,0.04422,0.76923,Epithelium Ribhi,UC_vs_CD
KDF1,1.6235,-1.1608,1.296,-0.89571,0.37041,0.76923,Epithelium Ribhi,UC_vs_CD
TRNP1,0.16678,1.2704,1.6986,0.7479,0.45452,0.76923,Epithelium Ribhi,UC_vs_CD
TENT5B,2.0366,-0.016519,1.5504,-0.010654,0.9915,0.99671,Epithelium Ribhi,UC_vs_CD
SLC9A1,9.7325,-1.0074,0.51351,-1.9618,0.049786,0.76923,Epithelium Ribhi,UC_vs_CD
WDTC1,2.4653,-0.086726,0.82152,-0.10557,0.91593,0.96862,Epithelium Ribhi,UC_vs_CD
TMEM222,6.7382,0.54001,0.53475,1.0098,0.31257,0.76923,Epithelium Ribhi,UC_vs_CD
SYTL1,3.5221,1.1854,0.93875,1.2627,0.2067,0.76923,Epithelium Ribhi,UC_vs_CD
MAP3K6,4.8118,-2.2335,0.86972,-2.5681,0.010227,0.76923,Epithelium Ribhi,UC_vs_CD
FCN3,0.051936,2.4469,2.4375,1.0039,0.31545,0.76923,Epithelium Ribhi,UC_vs_CD
CD164L2,0.14069,1.4467,1.6536,0.87487,0.38165,0.76923,Epithelium Ribhi,UC_vs_CD
GPR3,0.64668,2.1914,1.5478,1.4158,0.15682,0.76923,Epithelium Ribhi,UC_vs_CD
WASF2,25.165,0.21031,0.30474,0.69013,0.49012,0.77296,Epithelium Ribhi,UC_vs_CD
BX293535.1,0.013889,3.1097,3.773,0.82422,0.40982,0.76923,Epithelium Ribhi,UC_vs_CD
AHDC1,5.7992,-0.090232,0.59658,-0.15125,0.87978,0.95455,Epithelium Ribhi,UC_vs_CD
FGR,0.022045,2.5499,3.7044,0.68835,0.49124,0.77342,Epithelium Ribhi,UC_vs_CD
IFI6,2.7748,0.96984,1.1223,0.86413,0.38752,0.76923,Epithelium Ribhi,UC_vs_CD
AL445490.1,0.019865,2.6443,3.6583,0.7228,0.4698,0.76923,Epithelium Ribhi,UC_vs_CD
FAM76A,2.5538,-0.77235,0.92274,-0.83702,0.40258,0.76923,Epithelium Ribhi,UC_vs_CD
STX12,12.32,0.44527,0.44975,0.99004,0.32215,0.76923,Epithelium Ribhi,UC_vs_CD
PPP1R8,3.7971,0.43477,0.62431,0.69641,0.48617,0.77103,Epithelium Ribhi,UC_vs_CD
THEMIS2,1.2978,2.3602,1.0629,2.2205,0.026387,0.76923,Epithelium Ribhi,UC_vs_CD
RPA2,3.1165,-0.40791,0.82092,-0.49689,0.61927,0.83026,Epithelium Ribhi,UC_vs_CD
SMPDL3B,7.112,-0.32602,0.56937,-0.5726,0.56692,0.80043,Epithelium Ribhi,UC_vs_CD
XKR8,0.66934,0.95788,1.3771,0.69559,0.48668,0.77111,Epithelium Ribhi,UC_vs_CD
EYA3,4.0397,-0.73857,0.74436,-0.99221,0.32109,0.76923,Epithelium Ribhi,UC_vs_CD
PTAFR,0.15749,1.7099,3.5188,0.48593,0.62702,0.83448,Epithelium Ribhi,UC_vs_CD
DNAJC8,22.198,0.81828,0.34221,2.3912,0.016795,0.76923,Epithelium Ribhi,UC_vs_CD
ATP5IF1,164.75,-0.19047,0.29212,-0.65203,0.51438,0.77757,Epithelium Ribhi,UC_vs_CD
AL353622.1,0.92475,-0.03163,1.3717,-0.023059,0.9816,0.99311,Epithelium Ribhi,UC_vs_CD
AL353622.2,0.13751,2.9331,1.9743,1.4856,0.13737,0.76923,Epithelium Ribhi,UC_vs_CD
SESN2,5.7475,0.55283,0.51393,1.0757,0.28207,0.76923,Epithelium Ribhi,UC_vs_CD
MED18,2.9766,0.84342,0.78442,1.0752,0.28227,0.76923,Epithelium Ribhi,UC_vs_CD
PHACTR4,24.279,-0.13401,0.42614,-0.31448,0.75315,0.90177,Epithelium Ribhi,UC_vs_CD
RCC1,7.8025,-1.1081,0.60437,-1.8335,0.066728,0.76923,Epithelium Ribhi,UC_vs_CD
TRNAU1AP,7.1613,0.47853,0.46885,1.0206,0.30743,0.76923,Epithelium Ribhi,UC_vs_CD
SNHG12,48.784,-1.3433,0.62984,-2.1327,0.032949,0.76923,Epithelium Ribhi,UC_vs_CD
TAF12,4.3132,0.65565,0.55203,1.1877,0.23495,0.76923,Epithelium Ribhi,UC_vs_CD
RAB42,0.34489,2.605,1.9707,1.3218,0.18622,0.76923,Epithelium Ribhi,UC_vs_CD
LINC01715,0.084553,1.9284,1.7911,1.0766,0.28164,0.76923,Epithelium Ribhi,UC_vs_CD
AL360012.1,7.0492,-0.9959,0.68954,-1.4443,0.14865,0.76923,Epithelium Ribhi,UC_vs_CD
GMEB1,3.403,0.7445,0.64806,1.1488,0.25064,0.76923,Epithelium Ribhi,UC_vs_CD
YTHDF2,12.793,0.059595,0.44882,0.13278,0.89437,0.96165,Epithelium Ribhi,UC_vs_CD
OPRD1,0.059435,2.71,2.7898,0.97143,0.33134,0.76923,Epithelium Ribhi,UC_vs_CD
AL009181.1,0.21787,2.0304,1.503,1.3508,0.17675,0.76923,Epithelium Ribhi,UC_vs_CD
EPB41,17.57,0.10077,0.37925,0.26572,0.79046,0.91757,Epithelium Ribhi,UC_vs_CD
TMEM200B,0.023661,3.1088,3.925,0.79205,0.42833,0.76923,Epithelium Ribhi,UC_vs_CD
AL357500.1,0.044588,2.6412,3.9478,0.66903,0.50348,0.77557,Epithelium Ribhi,UC_vs_CD
SRSF4,28.941,-0.14821,0.3433,-0.43172,0.66595,0.85614,Epithelium Ribhi,UC_vs_CD
MECR,4.0086,-0.54716,0.74784,-0.73165,0.46438,0.76923,Epithelium Ribhi,UC_vs_CD
PTPRU,0.59499,3.2089,3.9723,0.80781,0.4192,0.76923,Epithelium Ribhi,UC_vs_CD
LINC01648,0.97451,1.697,1.4369,1.181,0.2376,0.76923,Epithelium Ribhi,UC_vs_CD
MATN1,0.20091,1.647,1.912,0.86139,0.38902,0.76923,Epithelium Ribhi,UC_vs_CD
MATN1-AS1,1.804,-0.82283,1.0812,-0.76101,0.44665,0.76923,Epithelium Ribhi,UC_vs_CD
LAPTM5,1.706,-0.14036,1.5064,-0.093174,0.92577,0.97244,Epithelium Ribhi,UC_vs_CD
LINC01778,0.014779,2.5653,3.65,0.70281,0.48217,0.76923,Epithelium Ribhi,UC_vs_CD
SDC3,1.2578,2.3779,1.178,2.0186,0.043531,0.76923,Epithelium Ribhi,UC_vs_CD
PUM1,23.399,-0.1364,0.37042,-0.36822,0.71271,0.88044,Epithelium Ribhi,UC_vs_CD
SNRNP40,6.9427,0.8278,0.57498,1.4397,0.14995,0.76923,Epithelium Ribhi,UC_vs_CD
ZCCHC17,6.7242,0.17645,0.58015,0.30415,0.76101,0.90595,Epithelium Ribhi,UC_vs_CD
FABP3,0.1181,2.6557,1.9953,1.331,0.18319,0.76923,Epithelium Ribhi,UC_vs_CD
SERINC2,28.898,0.13098,0.39567,0.33103,0.74062,0.89589,Epithelium Ribhi,UC_vs_CD
AC114488.1,0.57054,0.1803,1.4007,0.12873,0.89757,0.96254,Epithelium Ribhi,UC_vs_CD
TINAGL1,11.842,-0.339,0.55024,-0.61609,0.53783,0.78512,Epithelium Ribhi,UC_vs_CD
PEF1,6.3917,0.12226,0.5535,0.22088,0.82518,0.93195,Epithelium Ribhi,UC_vs_CD
AC114488.2,0.085999,1.957,1.8855,1.0379,0.2993,0.76923,Epithelium Ribhi,UC_vs_CD
AC114488.3,0.1565,2.1345,2.1577,0.98927,0.32253,0.76923,Epithelium Ribhi,UC_vs_CD
COL16A1,2.2864,0.32485,0.99011,0.3281,0.74284,0.89662,Epithelium Ribhi,UC_vs_CD
ADGRB2,0.13795,0.97197,1.5869,0.61249,0.54022,0.78667,Epithelium Ribhi,UC_vs_CD
SPOCD1,0.1817,2.2007,1.5901,1.3839,0.16638,0.76923,Epithelium Ribhi,UC_vs_CD
AL354919.1,0.037549,3.0796,2.6675,1.1545,0.2483,0.76923,Epithelium Ribhi,UC_vs_CD
AL136115.2,0.28885,2.9658,1.7734,1.6724,0.094448,0.76923,Epithelium Ribhi,UC_vs_CD
PTP4A2,28.78,0.38227,0.33838,1.1297,0.2586,0.76923,Epithelium Ribhi,UC_vs_CD
KHDRBS1,16.16,-0.10818,0.54156,-0.19975,0.84168,0.93791,Epithelium Ribhi,UC_vs_CD
AL445248.1,0.70101,-0.42209,1.399,-0.30171,0.76287,0.90657,Epithelium Ribhi,UC_vs_CD
