gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
ZNF593,8.5297,-0.18259,0.5547,-0.32917,0.74202,0.89524,Monocyte (subtipo indeterminado),UC_vs_HC
CNKSR1,0.17357,-0.21137,2.3358,-0.090491,0.9279,,Monocyte (subtipo indeterminado),UC_vs_HC
CEP85,1.0401,0.11866,0.97306,0.12195,0.90294,,Monocyte (subtipo indeterminado),UC_vs_HC
SH3BGRL3,428.91,1.4997,0.32958,4.5502,5.3587e-06,0.00054518,Monocyte (subtipo indeterminado),UC_vs_HC
UBXN11,6.8671,1.6528,0.64171,2.5756,0.010006,0.093997,Monocyte (subtipo indeterminado),UC_vs_HC
CD52,67.215,1.6035,0.59151,2.7108,0.0067115,0.073256,Monocyte (subtipo indeterminado),UC_vs_HC
CRYBG2,0.082858,-0.73823,4.0749,-0.18116,0.85624,,Monocyte (subtipo indeterminado),UC_vs_HC
ZNF683,0.01622,-1.4085,4.157,-0.33881,0.73475,,Monocyte (subtipo indeterminado),UC_vs_HC
DHDDS,5.456,-0.34328,0.46457,-0.73892,0.45995,0.73813,Monocyte (subtipo indeterminado),UC_vs_HC
HMGN2,75.018,-0.3421,0.26094,-1.311,0.18984,0.48545,Monocyte (subtipo indeterminado),UC_vs_HC
RPS6KA1,12.547,0.0093592,0.34873,0.026838,0.97859,0.99358,Monocyte (subtipo indeterminado),UC_vs_HC
ARID1A,19.469,-0.1949,0.35763,-0.54499,0.58576,0.81297,Monocyte (subtipo indeterminado),UC_vs_HC
PIGV,0.62831,-0.88715,1.3106,-0.67692,0.49846,,Monocyte (subtipo indeterminado),UC_vs_HC
ZDHHC18,5.6856,-0.27734,0.48295,-0.57426,0.56579,0.80368,Monocyte (subtipo indeterminado),UC_vs_HC
SFN,0.28762,-0.86505,1.8234,-0.47441,0.63521,,Monocyte (subtipo indeterminado),UC_vs_HC
GPN2,3.5006,-0.95103,0.51856,-1.834,0.066658,0.28271,Monocyte (subtipo indeterminado),UC_vs_HC
GPATCH3,3.7209,-0.57443,0.57991,-0.99054,0.32191,0.63158,Monocyte (subtipo indeterminado),UC_vs_HC
NUDC,27.306,-0.2432,0.23448,-1.0372,0.29963,0.60951,Monocyte (subtipo indeterminado),UC_vs_HC
KDF1,0.01622,-1.4085,4.157,-0.33881,0.73475,,Monocyte (subtipo indeterminado),UC_vs_HC
TRNP1,0.34257,0.2282,1.9548,0.11674,0.90706,,Monocyte (subtipo indeterminado),UC_vs_HC
SLC9A1,2.3399,-0.79189,0.78,-1.0153,0.30999,0.61938,Monocyte (subtipo indeterminado),UC_vs_HC
WDTC1,5.3854,-1.2769,0.5546,-2.3024,0.021313,0.15061,Monocyte (subtipo indeterminado),UC_vs_HC
