gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
MMACHC,1.545,-0.39222,1.1508,-0.34083,0.73323,0.93355,PC IgG,UC_vs_HC
PRDX1,297.64,0.64579,0.18296,3.5297,0.0004161,0.014963,PC IgG,UC_vs_HC
AKR1A1,120.01,1.2953,0.22099,5.8611,4.5968e-09,2.1151e-06,PC IgG,UC_vs_HC
NASP,35.437,-0.5496,0.44887,-1.2244,0.2208,0.62664,PC IgG,UC_vs_HC
CCDC17,0.10753,-1.2726,2.2757,-0.55921,0.57602,,PC IgG,UC_vs_HC
GPBP1L1,12.891,-0.25109,0.3818,-0.65766,0.51076,0.84058,PC IgG,UC_vs_HC
TMEM69,2.9431,0.23809,0.90913,0.26188,0.79341,0.9543,PC IgG,UC_vs_HC
IPP,3.0728,0.41677,0.78229,0.53275,0.59421,0.8786,PC IgG,UC_vs_HC
MAST2,1.4712,-1.196,1.2354,-0.96805,0.33302,0.72727,PC IgG,UC_vs_HC
PIK3R3,4.38,-0.045424,0.86376,-0.052588,0.95806,0.99256,PC IgG,UC_vs_HC
AL358075.1,0.0068398,-2.7383,4.2773,-0.64019,0.52205,,PC IgG,UC_vs_HC
AL358075.2,0.14796,-1.4553,2.332,-0.62407,0.53258,,PC IgG,UC_vs_HC
TSPAN1,1.5737,-0.087095,1.102,-0.079032,0.93701,0.98815,PC IgG,UC_vs_HC
POMGNT1,6.763,-0.63318,0.54913,-1.1531,0.24889,0.65263,PC IgG,UC_vs_HC
LURAP1,0.14785,-2.2093,2.9046,-0.76062,0.44688,,PC IgG,UC_vs_HC
RAD54L,0.18557,-2.4706,2.8525,-0.86611,0.38643,,PC IgG,UC_vs_HC
LRRC41,11.311,-0.12001,0.46165,-0.25996,0.79489,0.9543,PC IgG,UC_vs_HC
UQCRH,321.97,0.29165,0.18814,1.5502,0.1211,0.48919,PC IgG,UC_vs_HC
NSUN4,3.4976,1.9708,1.0813,1.8227,0.068351,0.36957,PC IgG,UC_vs_HC
FAAH,1.2452,-2.3129,1.1103,-2.0831,0.037243,0.26554,PC IgG,UC_vs_HC
MKNK1,6.6362,0.75018,0.57182,1.3119,0.18955,0.58921,PC IgG,UC_vs_HC
MOB3C,3.4883,0.55867,0.87046,0.64181,0.521,0.84501,PC IgG,UC_vs_HC
ATPAF1,6.4463,0.493,0.81136,0.60762,0.54344,0.8554,PC IgG,UC_vs_HC
EFCAB14,9.9649,-1.3012,0.49393,-2.6344,0.0084285,0.11167,PC IgG,UC_vs_HC
PDZK1IP1,0.053354,-2.4278,4.2514,-0.57104,0.56797,,PC IgG,UC_vs_HC
STIL,0.39732,-1.5231,1.6827,-0.9051,0.36541,,PC IgG,UC_vs_HC
CMPK1,22.836,-0.47267,0.46906,-1.0077,0.3136,0.71015,PC IgG,UC_vs_HC
LINC01389,0.0068398,-2.7383,4.2773,-0.64019,0.52205,,PC IgG,UC_vs_HC
FOXE3,0.020149,-2.7433,4.2513,-0.64528,0.51874,,PC IgG,UC_vs_HC
FOXD2-AS1,0.047697,-2.64,4.2472,-0.6216,0.5342,,PC IgG,UC_vs_HC
FOXD2,0.27693,-1.8696,3.2032,-0.58368,0.55944,,PC IgG,UC_vs_HC
SPATA6,0.013002,-2.7433,4.2513,-0.64528,0.51874,,PC IgG,UC_vs_HC
BEND5,0.35556,-0.63655,1.706,-0.37313,0.70905,,PC IgG,UC_vs_HC
FAF1,3.5739,1.1413,0.91076,1.2531,0.21016,0.61363,PC IgG,UC_vs_HC
CDKN2C,15.079,3.7434,0.76022,4.9241,8.4747e-07,0.00013253,PC IgG,UC_vs_HC
LINC01562,1.4494,-0.023713,1.3245,-0.017903,0.98572,0.99757,PC IgG,UC_vs_HC
RNF11,8.4389,-0.60972,0.46441,-1.3129,0.18922,0.58921,PC IgG,UC_vs_HC
AL162430.2,0.02046,-2.7433,4.2513,-0.64528,0.51874,,PC IgG,UC_vs_HC
TTC39A,0.55427,-2.9535,1.6116,-1.8326,0.066856,,PC IgG,UC_vs_HC
EPS15,23.111,-0.15548,0.37057,-0.41958,0.6748,0.91111,PC IgG,UC_vs_HC
AC104170.2,0.087625,-2.15,4.0773,-0.52732,0.59797,,PC IgG,UC_vs_HC
AC104170.1,0.047431,-2.957,4.2567,-0.69468,0.48725,,PC IgG,UC_vs_HC
OSBPL9,25.275,-0.23632,0.27555,-0.85763,0.39109,0.77216,PC IgG,UC_vs_HC
