gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL139260.1,0.70557,1.0562,1.5857,0.66603,0.50539,0.99992,B cell,CD_vs_HC
MYCBP,2.734,0.012291,0.72066,0.017055,0.98639,0.99992,B cell,CD_vs_HC
AL139260.3,0.020517,0.04707,4.3159,0.010906,0.9913,0.99992,B cell,CD_vs_HC
RHBDL2,0.15216,0.98038,3.3385,0.29366,0.76902,0.99992,B cell,CD_vs_HC
AKIRIN1,18.743,0.11281,0.37342,0.3021,0.76258,0.99992,B cell,CD_vs_HC
NDUFS5,54.052,-0.27721,0.25551,-1.0849,0.27794,0.99992,B cell,CD_vs_HC
MACF1,27.36,0.21347,0.3839,0.55605,0.57818,0.99992,B cell,CD_vs_HC
PABPC4,11.881,0.13195,0.36068,0.36585,0.71448,0.99992,B cell,CD_vs_HC
HEYL,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
PPIE,12.238,0.20376,0.51643,0.39455,0.69318,0.99992,B cell,CD_vs_HC
BMP8B,0.22323,-0.38836,2.1702,-0.17895,0.85797,0.99992,B cell,CD_vs_HC
OXCT2,0.18321,0.51811,2.1933,0.23622,0.81326,0.99992,B cell,CD_vs_HC
AL033527.5,0.31102,0.72137,2.1278,0.33903,0.73459,0.99992,B cell,CD_vs_HC
TRIT1,2.269,0.90996,0.83167,1.0941,0.2739,0.99992,B cell,CD_vs_HC
MYCL,0.044453,-1.1334,4.2262,-0.26818,0.78856,0.99992,B cell,CD_vs_HC
MFSD2A,0.7809,-0.13175,1.2958,-0.10168,0.91901,0.99992,B cell,CD_vs_HC
CAP1,48.071,-0.32322,0.33135,-0.97547,0.32933,0.99992,B cell,CD_vs_HC
PPT1,6.5152,-0.24199,0.51264,-0.47205,0.63689,0.99992,B cell,CD_vs_HC
RLF,13.072,0.051026,0.576,0.088586,0.92941,0.99992,B cell,CD_vs_HC
AL050341.2,0.89077,-0.22972,1.1455,-0.20054,0.84106,0.99992,B cell,CD_vs_HC
ZMPSTE24,3.8362,-0.14975,0.65736,-0.2278,0.8198,0.99992,B cell,CD_vs_HC
COL9A2,2.4248,0.73726,0.79865,0.92313,0.35594,0.99992,B cell,CD_vs_HC
SMAP2,76.385,0.8904,0.37568,2.3701,0.017784,0.99992,B cell,CD_vs_HC
AL031985.4,0.0113,0.14498,4.2857,0.03383,0.97301,0.99992,B cell,CD_vs_HC
ZFP69B,1.4061,0.20234,1.0655,0.18989,0.84939,0.99992,B cell,CD_vs_HC
ZFP69,0.252,0.93559,1.6722,0.55949,0.57583,0.99992,B cell,CD_vs_HC
AL603839.3,0.19298,-1.488,1.7905,-0.83106,0.40594,0.99992,B cell,CD_vs_HC
EXO5,1.7404,-1.1998,0.79715,-1.5051,0.13231,0.99992,B cell,CD_vs_HC
AL603839.1,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
ZNF684,0.76994,1.6974,1.5403,1.102,0.27047,0.99992,B cell,CD_vs_HC
RIMS3,0.38007,1.1838,2.5108,0.47148,0.6373,0.99992,B cell,CD_vs_HC
NFYC-AS1,1.1484,0.095578,1.0062,0.094989,0.92432,0.99992,B cell,CD_vs_HC
NFYC,9.1052,0.18538,0.46193,0.40132,0.68819,0.99992,B cell,CD_vs_HC
CITED4,0.15007,0.55002,3.0912,0.17793,0.85878,0.99992,B cell,CD_vs_HC
CTPS1,3.909,-0.28285,0.65803,-0.42985,0.6673,0.99992,B cell,CD_vs_HC
SLFNL1-AS1,0.14317,0.022095,2.2914,0.0096425,0.99231,0.99992,B cell,CD_vs_HC
SLFNL1,0.2273,1.2728,2.5554,0.49807,0.61843,0.99992,B cell,CD_vs_HC
SCMH1,1.282,-0.15442,1.1281,-0.13688,0.89112,0.99992,B cell,CD_vs_HC
HIVEP3,4.2727,2.2644,0.91841,2.4655,0.013682,0.99992,B cell,CD_vs_HC
GUCA2B,0.33561,-0.68452,2.0139,-0.33989,0.73394,0.99992,B cell,CD_vs_HC
GUCA2A,0.40287,-1.7688,2.0055,-0.88198,0.37779,0.99992,B cell,CD_vs_HC
FOXJ3,6.2885,1.3701,0.62245,2.2011,0.027728,0.99992,B cell,CD_vs_HC
RIMKLA,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
ZMYND12,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
PPCS,14.069,0.058144,0.37527,0.15494,0.87687,0.99992,B cell,CD_vs_HC
CCDC30,1.475,-0.041088,0.95616,-0.042972,0.96572,0.99992,B cell,CD_vs_HC
PPIH,9.6302,-0.53586,0.37859,-1.4154,0.15695,0.99992,B cell,CD_vs_HC
AC098484.2,0.0113,0.14498,4.2857,0.03383,0.97301,0.99992,B cell,CD_vs_HC
YBX1,73.231,-0.60448,0.63525,-0.95156,0.34132,0.99992,B cell,CD_vs_HC
P3H1,1.2595,0.44325,0.99653,0.44479,0.65647,0.99992,B cell,CD_vs_HC
C1orf50,2.5441,-0.26344,0.62613,-0.42074,0.67395,0.99992,B cell,CD_vs_HC
AC098484.3,0.0113,0.14498,4.2857,0.03383,0.97301,0.99992,B cell,CD_vs_HC
AC098484.1,0.10005,-1.0038,4.2238,-0.23765,0.81216,0.99992,B cell,CD_vs_HC
SVBP,10.851,0.18584,0.53345,0.34838,0.72756,0.99992,B cell,CD_vs_HC
ERMAP,0.68558,1.9198,1.9003,1.0103,0.31236,0.99992,B cell,CD_vs_HC
AL512353.1,0.53903,0.076602,1.9121,0.040062,0.96804,0.99992,B cell,CD_vs_HC
ZNF691,0.78438,-0.35256,1.0833,-0.32544,0.74484,0.99992,B cell,CD_vs_HC
SLC2A1,7.289,0.45456,0.44372,1.0244,0.30563,0.99992,B cell,CD_vs_HC
SLC2A1-AS1,0.41721,2.2216,2.0129,1.1036,0.26975,0.99992,B cell,CD_vs_HC
EBNA1BP2,9.3804,-0.2153,0.38556,-0.55841,0.57656,0.99992,B cell,CD_vs_HC
CFAP57,0.031997,-0.39227,4.357,-0.090031,0.92826,0.99992,B cell,CD_vs_HC
TIE1,0.21102,0.071607,2.3279,0.030761,0.97546,0.99992,B cell,CD_vs_HC
AL139289.2,0.086801,-1.1941,2.2285,-0.53583,0.59208,0.99992,B cell,CD_vs_HC
CDC20,0.68619,0.12244,2.9377,0.041679,,,B cell,CD_vs_HC
ELOVL1,8.2112,0.78111,0.49527,1.5771,0.11477,0.99992,B cell,CD_vs_HC
MED8,8.933,-0.15784,0.43785,-0.36049,0.71848,0.99992,B cell,CD_vs_HC
SZT2,3.5135,0.31617,0.68286,0.46302,0.64335,0.99992,B cell,CD_vs_HC
HYI,1.0275,0.80514,1.4818,0.54335,0.58689,0.99992,B cell,CD_vs_HC
PTPRF,0.70086,0.72881,1.2066,0.60404,0.54582,0.99992,B cell,CD_vs_HC
AL451062.3,0.036929,0.23182,4.2744,0.054235,0.95675,0.99992,B cell,CD_vs_HC
KDM4A,2.2934,-0.066612,0.71738,-0.092855,0.92602,0.99992,B cell,CD_vs_HC
KDM4A-AS1,0.4604,0.79051,1.6782,0.47104,0.63761,0.99992,B cell,CD_vs_HC
ST3GAL3,1.5465,0.22612,0.91547,0.247,0.80491,0.99992,B cell,CD_vs_HC
AL451062.1,0.14086,0.72498,3.2807,0.22098,0.82511,0.99992,B cell,CD_vs_HC
AL357079.1,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
IPO13,0.66988,-0.076226,1.2203,-0.062465,0.95019,0.99992,B cell,CD_vs_HC
DPH2,2.5081,0.23012,0.74863,0.30738,0.75855,0.99992,B cell,CD_vs_HC
ATP6V0B,51.7,0.26864,0.41999,0.63964,0.52241,0.99992,B cell,CD_vs_HC
B4GALT2,0.41717,-0.32522,1.8129,-0.1794,0.85763,0.99992,B cell,CD_vs_HC
CCDC24,0.21815,1.3195,1.8586,0.70993,0.47775,0.99992,B cell,CD_vs_HC
SLC6A9,0.010351,-0.35409,4.3569,-0.081271,0.93523,0.99992,B cell,CD_vs_HC
AL139220.2,0.19332,-0.63354,2.1781,-0.29087,0.77115,0.99992,B cell,CD_vs_HC
DMAP1,7.0951,-0.9266,0.45228,-2.0487,0.040489,0.99992,B cell,CD_vs_HC
ERI3,5.8124,-0.16666,0.61945,-0.26905,0.78789,0.99992,B cell,CD_vs_HC
RNF220,3.799,0.03477,0.57413,0.060561,0.95171,0.99992,B cell,CD_vs_HC
TMEM53,1.3467,-1.6159,1.0095,-1.6007,0.10944,0.99992,B cell,CD_vs_HC
ARMH1,2.335,-0.96206,0.83156,-1.1569,0.2473,0.99992,B cell,CD_vs_HC
KIF2C,0.72613,0.57259,2.8001,0.20449,0.83797,0.99992,B cell,CD_vs_HC
AL592166.1,0.090608,-0.66112,2.0484,-0.32275,0.74688,0.99992,B cell,CD_vs_HC
RPS8,2127.8,-0.43572,0.32196,-1.3533,0.17595,0.99992,B cell,CD_vs_HC
BEST4,0.66555,-1.207,2.0031,-0.60256,0.5468,0.99992,B cell,CD_vs_HC
PLK3,4.9615,-0.37874,0.67498,-0.56112,0.57472,0.99992,B cell,CD_vs_HC
BTBD19,0.086233,1.147,3.1036,0.36956,0.71171,0.99992,B cell,CD_vs_HC
PTCH2,0.44048,1.3585,1.5754,0.86234,0.3885,0.99992,B cell,CD_vs_HC
EIF2B3,3.3873,0.32873,0.87827,0.37429,0.70819,0.99992,B cell,CD_vs_HC
HECTD3,1.1967,-0.029369,0.97604,-0.03009,0.976,0.99992,B cell,CD_vs_HC
UROD,5.3247,0.34651,0.55052,0.62942,0.52907,0.99992,B cell,CD_vs_HC
ZSWIM5,0.020517,0.04707,4.3159,0.010906,0.9913,0.99992,B cell,CD_vs_HC
LINC01144,0.0051756,-0.33726,4.3574,-0.0774,0.93831,0.99992,B cell,CD_vs_HC
HPDL,0.051385,0.31372,2.6378,0.11893,0.90533,0.99992,B cell,CD_vs_HC
MUTYH,1.9698,0.29614,0.81373,0.36393,0.71591,0.99992,B cell,CD_vs_HC
TOE1,5.3663,0.018031,0.58592,0.030774,0.97545,0.99992,B cell,CD_vs_HC
TESK2,2.2775,0.92324,0.87259,1.058,0.29004,0.99992,B cell,CD_vs_HC
CCDC163,0.55919,-0.15447,1.6092,-0.09599,0.92353,0.99992,B cell,CD_vs_HC
MMACHC,0.080232,0.66341,2.218,0.2991,0.76487,0.99992,B cell,CD_vs_HC
PRDX1,82.624,0.12033,0.29927,0.40209,0.68762,0.99992,B cell,CD_vs_HC
AKR1A1,21.269,-0.16,0.30499,-0.52461,0.59985,0.99992,B cell,CD_vs_HC
NASP,46.778,0.17128,0.34435,0.49741,0.6189,0.99992,B cell,CD_vs_HC
CCDC17,0.14757,-1.131,2.244,-0.50402,0.61425,0.99992,B cell,CD_vs_HC
GPBP1L1,13.074,0.21024,0.34049,0.61747,0.53693,0.99992,B cell,CD_vs_HC
TMEM69,2.7133,-0.65181,1.0213,-0.63822,0.52333,0.99992,B cell,CD_vs_HC
IPP,1.9289,0.41337,0.79832,0.5178,0.6046,0.99992,B cell,CD_vs_HC
MAST2,0.69562,-1.0209,1.1121,-0.91806,0.35859,0.99992,B cell,CD_vs_HC
PIK3R3,0.10671,0.032413,3.5626,0.0090983,0.99274,0.99992,B cell,CD_vs_HC
TSPAN1,0.55517,-0.084035,1.1956,-0.070286,0.94397,0.99992,B cell,CD_vs_HC
POMGNT1,3.2152,0.048066,0.63728,0.075423,0.93988,0.99992,B cell,CD_vs_HC
RAD54L,0.1198,0.33133,2.6286,0.12605,0.89969,0.99992,B cell,CD_vs_HC
LRRC41,6.8629,-0.57834,0.41565,-1.3914,0.1641,0.99992,B cell,CD_vs_HC
UQCRH,133.84,-0.53588,0.21263,-2.5202,0.01173,0.99992,B cell,CD_vs_HC
NSUN4,5.5479,-0.47501,0.60012,-0.79153,0.42863,0.99992,B cell,CD_vs_HC
FAAH,0.17894,-0.38313,2.1019,-0.18228,0.85536,0.99992,B cell,CD_vs_HC
DMBX1,0.0113,0.14498,4.2857,0.03383,0.97301,0.99992,B cell,CD_vs_HC
MKNK1,5.581,0.47223,0.53293,0.8861,0.37557,0.99992,B cell,CD_vs_HC
MOB3C,2.4882,-0.21293,0.75863,-0.28067,0.77896,0.99992,B cell,CD_vs_HC
ATPAF1,1.0365,-0.83329,1.1434,-0.72881,0.46612,0.99992,B cell,CD_vs_HC
EFCAB14,11.326,0.53989,0.46731,1.1553,0.24797,0.99992,B cell,CD_vs_HC
CYP4B1,0.0113,0.14498,4.2857,0.03383,0.97301,0.99992,B cell,CD_vs_HC
