gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RNF19B,15.734,0.43724,0.26922,1.6241,0.10436,0.38549,Colonocytes,CD_vs_HC
AK2,18.523,0.13311,0.28322,0.46997,0.63838,0.85392,Colonocytes,CD_vs_HC
AZIN2,5.0064,0.85839,0.55077,1.5585,0.11911,0.41157,Colonocytes,CD_vs_HC
TRIM62,0.54553,-0.043499,1.1222,-0.038761,0.96908,,Colonocytes,CD_vs_HC
ZNF362,0.12521,0.068584,1.4762,0.046459,0.96294,,Colonocytes,CD_vs_HC
AL513327.1,0.064426,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
PHC2,3.06,0.49136,0.65219,0.7534,0.45121,0.74235,Colonocytes,CD_vs_HC
ZSCAN20,0.3457,1.2621,1.5591,0.80947,0.41825,,Colonocytes,CD_vs_HC
CSMD2,0.029804,0.48262,3.9296,0.12281,0.90225,,Colonocytes,CD_vs_HC
SMIM12,7.3755,-0.68952,0.34875,-1.9771,0.048027,0.25956,Colonocytes,CD_vs_HC
GJB4,0.085186,1.0174,3.9858,0.25525,0.79853,,Colonocytes,CD_vs_HC
GJB3,3.5783,0.47883,0.85695,0.55876,0.57632,0.82274,Colonocytes,CD_vs_HC
DLGAP3,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
AC114490.3,0.18789,-0.072206,2.4265,-0.029757,0.97626,,Colonocytes,CD_vs_HC
AC114490.2,0.075679,1.584,3.9063,0.40549,0.68511,,Colonocytes,CD_vs_HC
TMEM35B,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
ZMYM6,2.305,0.89994,0.60373,1.4906,0.13606,0.43446,Colonocytes,CD_vs_HC
ZMYM1,1.004,0.42678,0.85042,0.50184,0.61578,,Colonocytes,CD_vs_HC
SFPQ,29.562,-0.028971,0.39972,-0.072479,0.94222,0.97742,Colonocytes,CD_vs_HC
ZMYM4,2.4566,2.191,0.67401,3.2508,0.001151,0.030076,Colonocytes,CD_vs_HC
KIAA0319L,11.525,0.069554,0.28351,0.24534,0.8062,0.92661,Colonocytes,CD_vs_HC
NCDN,0.2167,0.89155,1.4901,0.59833,0.54962,,Colonocytes,CD_vs_HC
AC004865.2,0.015889,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
TFAP2E,0.015204,0.5309,3.9193,0.13546,0.89225,,Colonocytes,CD_vs_HC
PSMB2,10.909,0.018331,0.32697,0.056062,0.95529,0.98269,Colonocytes,CD_vs_HC
CLSPN,0.24533,0.36678,1.3418,0.27335,0.78459,,Colonocytes,CD_vs_HC
AGO4,2.1357,0.29892,0.70328,0.42504,0.6708,0.86947,Colonocytes,CD_vs_HC
AGO1,2.1403,-0.070183,0.56343,-0.12456,0.90087,0.96409,Colonocytes,CD_vs_HC
AGO3,2.595,0.1872,0.64069,0.29219,0.77015,0.91309,Colonocytes,CD_vs_HC
ADPRHL2,2.4616,-0.27742,0.60091,-0.46166,0.64433,0.85665,Colonocytes,CD_vs_HC
TRAPPC3,8.6122,-0.71367,0.38574,-1.8502,0.064291,0.30023,Colonocytes,CD_vs_HC
MAP7D1,9.0076,-0.3092,0.40086,-0.77133,0.44051,0.73581,Colonocytes,CD_vs_HC
THRAP3,19.954,0.13455,0.29059,0.46303,0.64334,0.85665,Colonocytes,CD_vs_HC
SH3D21,5.6933,0.80106,0.42161,1.9,0.057433,0.28311,Colonocytes,CD_vs_HC
EVA1B,0.082769,0.23551,3.1323,0.075185,0.94007,,Colonocytes,CD_vs_HC
AL591845.1,1.0745,-0.66873,0.98882,-0.67629,0.49886,,Colonocytes,CD_vs_HC
STK40,6.2751,0.80646,0.4228,1.9074,0.056463,0.28119,Colonocytes,CD_vs_HC
LSM10,4.1696,-1.2903,0.56952,-2.2656,0.023473,0.17414,Colonocytes,CD_vs_HC
OSCP1,0.18619,-0.93648,1.929,-0.48548,0.62734,,Colonocytes,CD_vs_HC
MRPS15,9.5242,0.33751,0.31568,1.0691,0.28501,0.60922,Colonocytes,CD_vs_HC
CSF3R,0.33005,2.6706,2.4586,1.0862,0.27737,,Colonocytes,CD_vs_HC
LINC01137,1.3437,-0.69312,0.75841,-0.91391,0.36077,,Colonocytes,CD_vs_HC
ZC3H12A,21.908,0.22246,0.45579,0.48808,0.62549,0.84641,Colonocytes,CD_vs_HC
MEAF6,4.2821,0.71077,0.54695,1.2995,0.19377,0.50856,Colonocytes,CD_vs_HC
