gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL049795.1,0.033048,2.4055,2.8321,0.84939,0.39567,,Colonocytes,UC_vs_HC
IQCC,0.25079,2.0635,1.5448,1.3358,0.18163,,Colonocytes,UC_vs_HC
DCDC2B,0.090884,2.5867,3.3032,0.78306,0.43359,,Colonocytes,UC_vs_HC
TMEM234,5.9338,0.75486,0.52755,1.4309,0.15247,0.42062,Colonocytes,UC_vs_HC
EIF3I,11.889,0.40659,0.45815,0.88745,0.37483,0.65997,Colonocytes,UC_vs_HC
FAM167B,1.3596,5.086,1.524,3.3374,0.00084581,,Colonocytes,UC_vs_HC
LCK,0.60619,1.4764,1.8212,0.81069,0.41754,,Colonocytes,UC_vs_HC
HDAC1,36.71,0.38976,0.26402,1.4763,0.13987,0.4017,Colonocytes,UC_vs_HC
MARCKSL1,15.933,0.47513,0.58363,0.8141,0.41559,0.69134,Colonocytes,UC_vs_HC
FAM229A,0.44284,0.85325,1.6736,0.50983,0.61017,,Colonocytes,UC_vs_HC
BSDC1,12.165,-0.73481,0.44943,-1.635,0.10205,0.33687,Colonocytes,UC_vs_HC
ZBTB8B,0.22229,2.34,2.2563,1.0371,0.29969,,Colonocytes,UC_vs_HC
ZBTB8A,1.0913,1.1993,1.0465,1.1459,0.25183,,Colonocytes,UC_vs_HC
ZBTB8OS,14.343,-0.90264,0.49154,-1.8364,0.066305,0.26695,Colonocytes,UC_vs_HC
RBBP4,9.0744,0.50624,0.46146,1.097,0.27262,0.56379,Colonocytes,UC_vs_HC
SYNC,1.9423,0.38925,0.94808,0.41056,0.68139,,Colonocytes,UC_vs_HC
AC114489.1,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
KIAA1522,27.421,-0.015715,0.25829,-0.060841,0.95149,0.98178,Colonocytes,UC_vs_HC
YARS,2.3072,-0.59902,0.81174,-0.73795,0.46054,0.7237,Colonocytes,UC_vs_HC
S100PBP,1.9199,1.2878,0.71405,1.8036,0.0713,,Colonocytes,UC_vs_HC
HPCA,0.34975,-0.7165,1.4233,-0.50341,0.61468,,Colonocytes,UC_vs_HC
TMEM54,307.05,0.45153,0.33568,1.3451,0.17858,0.45593,Colonocytes,UC_vs_HC
RNF19B,15.734,0.62284,0.34322,1.8147,0.069571,0.2723,Colonocytes,UC_vs_HC
AK2,18.523,-0.26376,0.3842,-0.68651,0.49239,0.74457,Colonocytes,UC_vs_HC
AZIN2,5.0064,-0.15945,0.76899,-0.20735,0.83574,0.93913,Colonocytes,UC_vs_HC
TRIM62,0.54553,0.50711,1.4444,0.35109,0.72552,,Colonocytes,UC_vs_HC
ZNF362,0.12521,1.0481,1.7605,0.59535,0.55161,,Colonocytes,UC_vs_HC
AL513327.1,0.064426,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
PHC2,3.06,1.9027,0.7333,2.5948,0.009465,0.079923,Colonocytes,UC_vs_HC
ZSCAN20,0.3457,1.1551,2.0181,0.57235,0.56708,,Colonocytes,UC_vs_HC
CSMD2,0.029804,2.4052,4.2033,0.57222,0.56717,,Colonocytes,UC_vs_HC
SMIM12,7.3755,-0.66409,0.50447,-1.3164,0.18804,0.46807,Colonocytes,UC_vs_HC
GJB4,0.085186,3.6723,4.1787,0.87881,0.37951,,Colonocytes,UC_vs_HC
GJB3,3.5783,3.2099,0.87013,3.689,0.00022511,0.0053374,Colonocytes,UC_vs_HC
DLGAP3,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
AC114490.3,0.18789,2.0924,2.5193,0.83054,0.40624,,Colonocytes,UC_vs_HC
AC114490.2,0.075679,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
TMEM35B,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
ZMYM6,2.305,1.4089,0.80153,1.7577,0.078796,0.29006,Colonocytes,UC_vs_HC
ZMYM1,1.004,1.1985,1.062,1.1284,0.25913,,Colonocytes,UC_vs_HC
SFPQ,29.562,-0.061393,0.47161,-0.13018,0.89643,0.96155,Colonocytes,UC_vs_HC
ZMYM4,2.4566,1.2577,0.95438,1.3178,0.18756,0.46797,Colonocytes,UC_vs_HC
KIAA0319L,11.525,0.24189,0.37823,0.63952,0.52248,0.76357,Colonocytes,UC_vs_HC
NCDN,0.2167,1.4812,1.7766,0.83372,0.40444,,Colonocytes,UC_vs_HC
AC004865.2,0.015889,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
TFAP2E,0.015204,2.5454,4.2084,0.60484,0.54529,,Colonocytes,UC_vs_HC
PSMB2,10.909,-0.51222,0.468,-1.0945,0.27373,0.56438,Colonocytes,UC_vs_HC
CLSPN,0.24533,1.9527,1.4844,1.3154,0.18837,,Colonocytes,UC_vs_HC
AGO4,2.1357,-0.44636,1.0204,-0.43743,0.6618,,Colonocytes,UC_vs_HC
AGO1,2.1403,-1.2534,0.97055,-1.2914,0.19655,0.4773,Colonocytes,UC_vs_HC
AGO3,2.595,0.12861,0.87045,0.14775,0.88254,0.95633,Colonocytes,UC_vs_HC
ADPRHL2,2.4616,0.44592,0.75772,0.5885,0.5562,0.78432,Colonocytes,UC_vs_HC
TRAPPC3,8.6122,-0.89691,0.53584,-1.6739,0.094159,0.32188,Colonocytes,UC_vs_HC
MAP7D1,9.0076,-0.21441,0.51721,-0.41456,0.67846,0.85503,Colonocytes,UC_vs_HC
THRAP3,19.954,-0.20348,0.38363,-0.53041,0.59583,0.80782,Colonocytes,UC_vs_HC
SH3D21,5.6933,0.97159,0.53442,1.818,0.069063,0.27156,Colonocytes,UC_vs_HC
EVA1B,0.082769,1.6669,3.467,0.48078,0.63067,,Colonocytes,UC_vs_HC
