gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
PTPRF,47.961,-0.090459,0.29358,-0.30812,0.75799,0.9407,Colonocytes,UC_vs_CD
AL451062.3,0.075446,1.5195,2.0508,0.74093,0.45874,,Colonocytes,UC_vs_CD
KDM4A,3.4914,-0.77373,0.68509,-1.1294,0.25874,,Colonocytes,UC_vs_CD
KDM4A-AS1,0.12841,2.0434,2.039,1.0021,0.31628,,Colonocytes,UC_vs_CD
ST3GAL3,2.8044,1.154,1.1703,0.98604,0.32411,,Colonocytes,UC_vs_CD
AL451062.1,0.029804,1.9226,4.2745,0.44979,0.65286,,Colonocytes,UC_vs_CD
ARTN,0.56659,0.19435,1.6181,0.12011,0.90439,,Colonocytes,UC_vs_CD
AL357079.1,0.13735,2.0469,3.6777,0.55656,0.57783,,Colonocytes,UC_vs_CD
IPO13,2.3423,-0.27168,0.76759,-0.35393,0.72339,,Colonocytes,UC_vs_CD
DPH2,0.62674,1.1788,1.4325,0.82291,0.41056,,Colonocytes,UC_vs_CD
ATP6V0B,34.226,0.28707,0.3461,0.82944,0.40685,0.80134,Colonocytes,UC_vs_CD
B4GALT2,1.811,0.41159,0.86467,0.47601,0.63406,,Colonocytes,UC_vs_CD
CCDC24,2.8571,-0.71487,0.8766,-0.8155,0.41479,,Colonocytes,UC_vs_CD
SLC6A9,5.3104,-0.50727,0.62443,-0.81237,0.41658,,Colonocytes,UC_vs_CD
AL139220.2,0.19664,0.91092,2.0159,0.45187,0.65136,,Colonocytes,UC_vs_CD
DMAP1,7.4944,0.13739,0.56776,0.24199,0.80879,0.95854,Colonocytes,UC_vs_CD
ERI3,2.5855,-1.4836,1.1582,-1.2809,0.20022,,Colonocytes,UC_vs_CD
RNF220,3.9466,-0.58104,0.94173,-0.617,0.53724,,Colonocytes,UC_vs_CD
TMEM53,10.225,0.36485,0.4573,0.79783,0.42497,0.81164,Colonocytes,UC_vs_CD
ARMH1,0.48089,1.3612,1.5715,0.86617,0.38639,,Colonocytes,UC_vs_CD
