gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
TMEM54,0.089319,0.83245,4.0017,0.20802,0.83521,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
RNF19B,1.2036,-0.1703,1.1267,-0.15115,0.87985,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AK2,1.4617,-0.34165,0.78883,-0.4331,0.66494,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AZIN2,0.41129,-0.83465,1.2614,-0.66168,0.50818,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TRIM62,0.058201,-0.77402,3.9349,-0.1967,0.84406,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL662907.3,0.098181,-0.32021,3.9811,-0.080433,0.93589,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZNF362,0.30161,0.82991,1.7926,0.46297,0.64339,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL513327.3,0.015612,-0.091952,4.0086,-0.022938,0.9817,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PHC2,0.35911,0.74457,2.0218,0.36828,0.71267,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZSCAN20,0.038129,0.73302,3.9924,0.1836,0.85432,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CSMD2,0.098181,-0.32021,3.9811,-0.080433,0.93589,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SMIM12,1.1635,0.48162,0.81976,0.58752,0.55685,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
GJA4,0.17192,0.24315,4.0604,0.059884,0.95225,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
DLGAP3,0.17071,0.24315,4.0604,0.059884,0.95225,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AC114490.3,0.092734,0.3059,4.0695,0.07517,0.94008,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AC114490.2,0.055623,0.24598,4.0603,0.060583,0.95169,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZMYM6,0.49277,-1.4755,1.3406,-1.1006,0.27108,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZMYM1,0.42178,-1.652,1.8083,-0.91357,0.36094,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL590434.1,0.30096,-0.27597,1.5182,-0.18177,0.85576,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SFPQ,18.616,-0.036695,0.30827,-0.11903,0.90525,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZMYM4,0.71552,-0.86373,1.4058,-0.61442,0.53893,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
KIAA0319L,2.0529,-0.086439,0.72217,-0.11969,0.90473,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
NCDN,0.33164,0.48573,1.9048,0.25501,0.79872,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AC004865.2,0.21753,1.2808,3.9364,0.32538,0.74489,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TFAP2E,0.030581,0.77584,3.9977,0.19407,0.84612,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PSMB2,2.0384,1.2553,0.77187,1.6263,0.10388,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
C1orf216,0.2085,1.6445,1.5111,1.0882,0.27649,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CLSPN,0.68893,-0.96882,2.1189,-0.45722,0.64752,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AGO4,0.41786,1.2677,1.5256,0.83093,0.40601,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AGO1,0.50095,-0.20797,1.4791,-0.14061,0.88818,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL139286.2,0.015612,-0.091952,4.0086,-0.022938,0.9817,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AGO3,2.3529,0.011457,0.62387,0.018364,0.98535,0.99715,Plasma (subtipo indeterminado),CD_vs_HC
ADPRHL2,0.72636,1.2068,1.0093,1.1958,0.23179,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
TRAPPC3,1.5175,1.6888,0.71006,2.3784,0.01739,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MAP7D1,1.355,0.14814,0.70285,0.21078,0.83306,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
THRAP3,3.7166,-0.21128,0.61662,-0.34263,0.73187,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SH3D21,0.28706,0.87418,1.5761,0.55466,0.57913,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
EVA1B,0.42122,0.10604,1.5534,0.068263,0.94558,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
STK40,0.21613,1.2417,1.7093,0.72644,0.46757,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
LSM10,1.7777,-0.21548,0.71278,-0.30231,0.76241,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
OSCP1,0.060361,0.73302,3.9924,0.1836,0.85432,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MRPS15,0.9623,1.4342,0.92711,1.547,0.12186,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CSF3R,0.089619,0.26823,4.0608,0.066054,0.94733,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
LINC01137,0.063986,-0.32021,3.9811,-0.080433,0.93589,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
ZC3H12A,7.5746,-0.38115,0.34566,-1.1027,0.27016,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MEAF6,1.4052,0.73596,0.8056,0.91356,0.36095,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SNIP1,1.5292,0.99243,0.68804,1.4424,0.14919,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
DNALI1,0.033997,0.28787,4.0641,0.070832,0.94353,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
GNL2,1.0204,-0.29999,0.78921,-0.38012,0.70386,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
C1orf109,1.0343,-0.75605,0.98597,-0.7668,0.4432,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
CDCA8,0.058737,0.28787,4.0641,0.070832,0.94353,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MANEAL,0.14678,0.81593,2.9206,0.27938,0.77996,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
YRDC,0.70384,0.069401,1.1781,0.058909,0.95302,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
C1orf122,0.80451,1.1188,1.2805,0.87377,0.38225,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MTF1,0.56516,-0.59576,1.3888,-0.42898,0.66794,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
INPP5B,1.059,-0.76372,1.0135,-0.75354,0.45112,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
SF3A3,0.98502,0.89007,0.9139,0.97393,0.33009,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
FHL3,0.02059,0.77584,3.9977,0.19407,0.84612,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
UTP11,1.1284,-0.4591,1.0625,-0.4321,0.66567,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
POU3F1,0.11479,-0.057758,2.6687,-0.021642,0.98273,0.9967,Plasma (subtipo indeterminado),CD_vs_HC
RRAGC,0.62862,1.9826,1.5647,1.2671,0.20513,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AL139260.1,0.056565,0.28787,4.0641,0.070832,0.94353,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MYCBP,0.48585,1.2708,1.1412,1.1136,0.26546,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
AKIRIN1,2.6401,0.089173,0.56491,0.15785,0.87457,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
NDUFS5,8.1483,0.19142,0.45741,0.41848,0.67559,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
MACF1,7.3783,0.22584,0.40792,0.55365,0.57982,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PABPC4,7.3024,0.049784,0.68864,0.072293,0.94237,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
HPCAL4,0.23576,0.3706,2.0659,0.17939,0.85763,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
PPIE,1.6412,2.5498,0.93988,2.7129,0.0066699,0.9965,Plasma (subtipo indeterminado),CD_vs_HC
