gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FO704657.1,0.074531,0.052569,3.8038,0.01382,0.98897,,Fibroblast (subtipo indeterminado),UC_vs_HC
SLC35E2B,5.8635,-0.3598,0.43786,-0.82173,0.41123,0.79594,Fibroblast (subtipo indeterminado),UC_vs_HC
CDK11A,11.533,-0.74691,0.37233,-2.0061,0.04485,0.34264,Fibroblast (subtipo indeterminado),UC_vs_HC
SLC35E2A,4.5861,-0.77523,0.60971,-1.2715,0.20356,0.63795,Fibroblast (subtipo indeterminado),UC_vs_HC
NADK,5.6034,-0.81556,0.4825,-1.6903,0.090974,0.46454,Fibroblast (subtipo indeterminado),UC_vs_HC
GNB1,31.886,-0.063757,0.23722,-0.26876,0.78811,0.94923,Fibroblast (subtipo indeterminado),UC_vs_HC
AL109917.1,0.01441,0.8979,4.1269,0.21757,0.82776,,Fibroblast (subtipo indeterminado),UC_vs_HC
TMEM52,0.10048,0.36626,4.0419,0.090616,0.9278,,Fibroblast (subtipo indeterminado),UC_vs_HC
CFAP74,0.02833,1.2727,4.0703,0.31269,0.75452,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL391845.2,0.26016,0.86248,4.133,0.20868,0.8347,,Fibroblast (subtipo indeterminado),UC_vs_HC
GABRD,0.28981,-0.056049,1.8578,-0.030169,0.97593,,Fibroblast (subtipo indeterminado),UC_vs_HC
PRKCZ,1.129,-0.76052,0.90921,-0.83646,0.40289,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL590822.2,0.26372,-1.1747,2.1692,-0.54155,0.58813,,Fibroblast (subtipo indeterminado),UC_vs_HC
PRKCZ-AS1,0.76037,-1.4694,1.5853,-0.9269,0.35398,,Fibroblast (subtipo indeterminado),UC_vs_HC
FAAP20,31.031,0.19343,0.66467,0.29101,0.77104,0.94212,Fibroblast (subtipo indeterminado),UC_vs_HC
SKI,19.807,-0.8625,0.27204,-3.1705,0.0015218,0.057957,Fibroblast (subtipo indeterminado),UC_vs_HC
MORN1,0.92065,1.1091,0.98043,1.1313,0.25794,,Fibroblast (subtipo indeterminado),UC_vs_HC
RER1,30.859,0.7122,0.43916,1.6217,0.10486,0.48537,Fibroblast (subtipo indeterminado),UC_vs_HC
PEX10,2.4189,0.17585,0.6957,0.25276,0.80045,,Fibroblast (subtipo indeterminado),UC_vs_HC
PANK4,1.9489,-0.75334,1.2373,-0.60885,0.54262,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL139246.5,0.46429,-0.004833,2.019,-0.0023937,0.99809,,Fibroblast (subtipo indeterminado),UC_vs_HC
TNFRSF14-AS1,1.25,-0.2223,0.85671,-0.25948,0.79526,,Fibroblast (subtipo indeterminado),UC_vs_HC
TNFRSF14,22.219,-0.39658,0.39571,-1.0022,0.31625,0.73348,Fibroblast (subtipo indeterminado),UC_vs_HC
FAM213B,2.5084,-0.56134,0.71277,-0.78755,0.43096,,Fibroblast (subtipo indeterminado),UC_vs_HC
TTC34,0.191,-0.45316,2.377,-0.19065,0.8488,,Fibroblast (subtipo indeterminado),UC_vs_HC
LINC00982,0.085539,0.24487,4.0468,0.060511,0.95175,,Fibroblast (subtipo indeterminado),UC_vs_HC
PRDM16,0.55942,-0.18011,2.2672,-0.079439,0.93668,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL590438.1,0.022149,0.33261,4.058,0.081965,0.93467,,Fibroblast (subtipo indeterminado),UC_vs_HC
ARHGEF16,0.30348,-1.3192,3.392,-0.38893,0.69733,,Fibroblast (subtipo indeterminado),UC_vs_HC
MEGF6,0.83543,-0.78748,1.2249,-0.64289,0.52029,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL513320.1,0.133,0.56655,2.584,0.21925,0.82645,,Fibroblast (subtipo indeterminado),UC_vs_HC
TPRG1L,3.6532,0.024064,0.49277,0.048834,0.96105,0.98961,Fibroblast (subtipo indeterminado),UC_vs_HC
WRAP73,6.0816,0.82512,0.49817,1.6563,0.097663,0.47296,Fibroblast (subtipo indeterminado),UC_vs_HC
TP73,0.01047,0.54719,4.0724,0.13437,0.89311,,Fibroblast (subtipo indeterminado),UC_vs_HC
SMIM1,1.6101,0.89499,0.95277,0.93935,0.34755,,Fibroblast (subtipo indeterminado),UC_vs_HC
LRRC47,6.0835,-0.26025,0.49751,-0.5231,0.6009,0.88719,Fibroblast (subtipo indeterminado),UC_vs_HC
AL365330.1,0.22943,0.061569,2.5063,0.024566,0.9804,,Fibroblast (subtipo indeterminado),UC_vs_HC
CEP104,4.0843,0.12245,0.46398,0.26392,0.79184,0.94996,Fibroblast (subtipo indeterminado),UC_vs_HC
DFFB,2.1201,0.31033,0.89561,0.3465,0.72897,,Fibroblast (subtipo indeterminado),UC_vs_HC
C1orf174,6.6165,0.62764,0.42062,1.4922,0.13566,0.53873,Fibroblast (subtipo indeterminado),UC_vs_HC
LINC01134,0.068895,1.0679,3.8276,0.27899,0.78025,,Fibroblast (subtipo indeterminado),UC_vs_HC
AL805961.2,0.26016,0.86248,4.133,0.20868,0.8347,,Fibroblast (subtipo indeterminado),UC_vs_HC
AJAP1,1.3948,-0.36472,1.1094,-0.32875,0.74235,,Fibroblast (subtipo indeterminado),UC_vs_HC
NPHP4,2.3437,-1.271,0.81084,-1.5675,0.11699,,Fibroblast (subtipo indeterminado),UC_vs_HC
KCNAB2,0.99968,-0.24957,0.95788,-0.26054,0.79445,,Fibroblast (subtipo indeterminado),UC_vs_HC
