gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
STX12,12.32,0.57633,0.44623,1.2916,0.19651,0.83893,Epithelium Ribhi,UC_vs_HC
PPP1R8,3.7971,0.9913,0.62738,1.5801,0.11409,0.7548,Epithelium Ribhi,UC_vs_HC
THEMIS2,1.2978,2.38,1.0363,2.2968,0.021633,0.45751,Epithelium Ribhi,UC_vs_HC
RPA2,3.1165,-0.59828,0.81005,-0.73857,0.46017,0.94331,Epithelium Ribhi,UC_vs_HC
SMPDL3B,7.112,-0.42138,0.56284,-0.74867,0.45406,0.94089,Epithelium Ribhi,UC_vs_HC
XKR8,0.66934,1.0742,1.3601,0.78979,0.42965,,Epithelium Ribhi,UC_vs_HC
EYA3,4.0397,-0.61501,0.73968,-0.83145,0.40572,0.93371,Epithelium Ribhi,UC_vs_HC
PTAFR,0.15749,2.3728,3.547,0.66895,0.50353,,Epithelium Ribhi,UC_vs_HC
DNAJC8,22.198,0.63511,0.33683,1.8855,0.059356,0.65518,Epithelium Ribhi,UC_vs_HC
ATP5IF1,164.75,-0.58543,0.29124,-2.0101,0.04442,0.58654,Epithelium Ribhi,UC_vs_HC
AL353622.1,0.92475,-0.77439,1.3379,-0.5788,0.56272,,Epithelium Ribhi,UC_vs_HC
AL353622.2,0.13751,0.94799,1.7099,0.55441,0.5793,,Epithelium Ribhi,UC_vs_HC
SESN2,5.7475,1.071,0.51498,2.0796,0.037563,0.56432,Epithelium Ribhi,UC_vs_HC
MED18,2.9766,0.99967,0.77487,1.2901,0.19701,0.83893,Epithelium Ribhi,UC_vs_HC
PHACTR4,24.279,-0.28541,0.42328,-0.67429,0.50013,0.95154,Epithelium Ribhi,UC_vs_HC
RCC1,7.8025,-0.67919,0.60394,-1.1246,0.26076,0.87858,Epithelium Ribhi,UC_vs_HC
TRNAU1AP,7.1613,0.10728,0.45692,0.23479,0.81437,0.98145,Epithelium Ribhi,UC_vs_HC
SNHG12,48.784,-0.77316,0.63088,-1.2255,0.22037,0.85163,Epithelium Ribhi,UC_vs_HC
TAF12,4.3132,0.38038,0.53753,0.70764,0.47917,0.94813,Epithelium Ribhi,UC_vs_HC
RAB42,0.34489,1.9525,1.8591,1.0502,0.29362,,Epithelium Ribhi,UC_vs_HC
LINC01715,0.084553,2.5491,1.8284,1.3942,0.16326,,Epithelium Ribhi,UC_vs_HC
AL360012.1,7.0492,-0.67529,0.68856,-0.98072,0.32673,0.91192,Epithelium Ribhi,UC_vs_HC
GMEB1,3.403,0.25444,0.62577,0.40661,0.6843,0.97556,Epithelium Ribhi,UC_vs_HC
YTHDF2,12.793,0.53155,0.4491,1.1836,0.23658,0.86905,Epithelium Ribhi,UC_vs_HC
OPRD1,0.059435,3.107,2.7885,1.1142,0.26519,,Epithelium Ribhi,UC_vs_HC
AL009181.1,0.21787,2.8488,1.5683,1.8165,0.069295,,Epithelium Ribhi,UC_vs_HC
EPB41,17.57,-0.28996,0.37265,-0.77811,0.4365,0.93636,Epithelium Ribhi,UC_vs_HC
TMEM200B,0.023661,2.9081,3.8445,0.75642,0.4494,,Epithelium Ribhi,UC_vs_HC
AL357500.1,0.044588,3.5396,4.0186,0.8808,0.37842,,Epithelium Ribhi,UC_vs_HC
SRSF4,28.941,0.11039,0.34258,0.32224,0.74727,0.9797,Epithelium Ribhi,UC_vs_HC
MECR,4.0086,-0.45729,0.74215,-0.61617,0.53778,0.95832,Epithelium Ribhi,UC_vs_HC
PTPRU,0.59499,3.6236,3.978,0.9109,0.36235,,Epithelium Ribhi,UC_vs_HC
