gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
ADPRHL2,4.7677,0.46719,0.44485,1.0502,0.29362,0.91795,Epithelium Ribhi,CD_vs_HC
TRAPPC3,7.3307,-0.28132,0.37107,-0.75813,0.44838,0.96196,Epithelium Ribhi,CD_vs_HC
MAP7D1,3.6447,-0.076088,0.34794,-0.21868,0.8269,0.99095,Epithelium Ribhi,CD_vs_HC
THRAP3,31.161,0.016525,0.19527,0.084624,0.93256,0.99615,Epithelium Ribhi,CD_vs_HC
SH3D21,1.8534,0.16261,0.73823,0.22027,0.82566,0.99095,Epithelium Ribhi,CD_vs_HC
EVA1B,0.39752,2.3585,1.7009,1.3866,0.16555,,Epithelium Ribhi,CD_vs_HC
AL591845.1,0.20306,1.2014,2.3738,0.5061,0.61278,,Epithelium Ribhi,CD_vs_HC
STK40,5.6783,0.060936,0.33342,0.18276,0.85498,0.99095,Epithelium Ribhi,CD_vs_HC
LSM10,6.1938,0.09349,0.42332,0.22085,0.82521,0.99095,Epithelium Ribhi,CD_vs_HC
OSCP1,0.363,-0.33522,1.2123,-0.27652,0.78215,,Epithelium Ribhi,CD_vs_HC
MRPS15,17.783,-0.022896,0.26863,-0.085232,0.93208,0.99615,Epithelium Ribhi,CD_vs_HC
CSF3R,0.14005,2.2936,2.1551,1.0643,0.2872,,Epithelium Ribhi,CD_vs_HC
AL596257.1,0.022195,0.13111,2.2015,0.059555,0.95251,,Epithelium Ribhi,CD_vs_HC
LINC01137,0.42914,1.4638,0.87518,1.6725,0.094421,,Epithelium Ribhi,CD_vs_HC
ZC3H12A,22.286,0.43462,0.23952,1.8146,0.069589,0.75095,Epithelium Ribhi,CD_vs_HC
MEAF6,7.7731,0.038046,0.34865,0.10912,0.9131,0.99549,Epithelium Ribhi,CD_vs_HC
SNIP1,2.5978,0.4812,0.43792,1.0988,0.27184,0.91287,Epithelium Ribhi,CD_vs_HC
DNALI1,1.4365,0.018227,0.78877,0.023108,0.98156,0.9972,Epithelium Ribhi,CD_vs_HC
GNL2,15.006,-0.10385,0.2564,-0.40505,0.68544,0.98638,Epithelium Ribhi,CD_vs_HC
C1orf109,3.6624,0.26345,0.44107,0.5973,0.55031,0.97817,Epithelium Ribhi,CD_vs_HC
CDCA8,3.6437,0.54876,0.68218,0.80442,0.42115,0.95619,Epithelium Ribhi,CD_vs_HC
EPHA10,4.8439,-0.23299,0.38557,-0.60428,0.54566,0.97817,Epithelium Ribhi,CD_vs_HC
MANEAL,0.39306,-0.58929,0.79773,-0.73871,0.46009,,Epithelium Ribhi,CD_vs_HC
YRDC,2.3578,0.32117,0.51134,0.62809,0.52994,0.97817,Epithelium Ribhi,CD_vs_HC
C1orf122,8.2504,0.43461,0.54728,0.79413,0.42712,0.95715,Epithelium Ribhi,CD_vs_HC
MTF1,2.7855,0.12634,0.42176,0.29955,0.76452,0.99024,Epithelium Ribhi,CD_vs_HC
AL929472.2,0.17074,-0.41235,2.0786,-0.19838,0.84275,,Epithelium Ribhi,CD_vs_HC
INPP5B,4.5823,-0.0094839,0.46512,-0.02039,0.98373,0.9972,Epithelium Ribhi,CD_vs_HC
SF3A3,9.2814,-0.10909,0.28836,-0.37832,0.70519,0.98638,Epithelium Ribhi,CD_vs_HC
UTP11,5.4263,0.28919,0.35363,0.81778,0.41348,0.95619,Epithelium Ribhi,CD_vs_HC
POU3F1,1.6623,0.4228,0.58379,0.72424,0.46892,0.96262,Epithelium Ribhi,CD_vs_HC
AL139158.2,0.014779,0.83285,3.5891,0.23205,0.8165,,Epithelium Ribhi,CD_vs_HC
LINC01685,0.014847,-0.15892,3.6027,-0.044111,0.96482,,Epithelium Ribhi,CD_vs_HC
RRAGC,3.2627,0.22655,0.50191,0.45137,0.65172,0.98324,Epithelium Ribhi,CD_vs_HC
AL139260.1,0.077268,-0.066886,1.6215,-0.04125,0.9671,,Epithelium Ribhi,CD_vs_HC
