gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
HPCAL4,3.0487,-0.00588,0.65548,-0.0089705,0.99284,,CD4,CD_vs_HC
PPIE,41.575,-0.21481,0.2011,-1.0682,0.28543,0.64725,CD4,CD_vs_HC
BMP8B,0.27102,0.17062,1.6795,0.10159,0.91908,,CD4,CD_vs_HC
OXCT2,0.19916,-1.7536,2.5194,-0.69604,0.4864,,CD4,CD_vs_HC
AL033527.3,0.068458,-1.7752,3.992,-0.44468,0.65655,,CD4,CD_vs_HC
AL033527.5,1.3427,-1.5375,1.2489,-1.2311,0.21828,,CD4,CD_vs_HC
AL033527.4,0.016984,-1.2422,4.0652,-0.30558,0.75992,,CD4,CD_vs_HC
TRIT1,4.832,0.34004,0.47112,0.72178,0.47043,,CD4,CD_vs_HC
MYCL,0.028959,-0.75078,3.996,-0.18788,0.85097,,CD4,CD_vs_HC
MFSD2A,1.6395,0.20055,0.95377,0.21027,0.83346,,CD4,CD_vs_HC
CAP1,190.35,-0.28712,0.18941,-1.5159,0.12955,0.46448,CD4,CD_vs_HC
PPT1,35.473,0.12955,0.33029,0.39222,0.6949,0.89577,CD4,CD_vs_HC
RLF,51.789,-0.01305,0.32928,-0.039632,0.96839,0.99014,CD4,CD_vs_HC
AL050341.2,4.2156,-0.91621,0.58782,-1.5587,0.11908,,CD4,CD_vs_HC
ZMPSTE24,16.837,0.29163,0.30632,0.95205,0.34107,0.69298,CD4,CD_vs_HC
COL9A2,2.8351,1.426,0.72719,1.961,0.049874,,CD4,CD_vs_HC
SMAP2,210.93,1.7699,0.3405,5.1978,2.0162e-07,0.00013141,CD4,CD_vs_HC
ZFP69B,2.9444,-0.17764,0.69574,-0.25532,0.79847,,CD4,CD_vs_HC
ZFP69,0.72678,0.20203,1.2978,0.15567,0.8763,,CD4,CD_vs_HC
AL603839.3,0.46325,0.63214,1.349,0.4686,0.63935,,CD4,CD_vs_HC
EXO5,5.3716,-0.089439,0.43745,-0.20445,0.838,0.94989,CD4,CD_vs_HC
ZNF684,4.9551,-0.18228,0.47818,-0.3812,0.70306,0.89854,CD4,CD_vs_HC
RIMS3,0.94752,-0.14322,1.3331,-0.10744,0.91444,,CD4,CD_vs_HC
NFYC-AS1,3.7812,0.37395,0.69732,0.53627,0.59177,,CD4,CD_vs_HC
NFYC,26.99,0.13957,0.26814,0.52051,0.60271,0.85037,CD4,CD_vs_HC
KCNQ4,0.15005,-0.48724,3.107,-0.15682,0.87539,,CD4,CD_vs_HC
CITED4,0.14635,0.22897,2.6451,0.086566,0.93102,,CD4,CD_vs_HC
CTPS1,13.739,-0.30261,0.31464,-0.96178,0.33616,0.68791,CD4,CD_vs_HC
SLFNL1-AS1,0.33672,-0.78712,1.6802,-0.46846,0.63945,,CD4,CD_vs_HC
