gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
NFIA,2.8701,0.2199,0.56302,0.39056,0.69612,0.99956,Mast,UC_vs_HC
NFIA-AS2,0.099773,0.070395,3.688,0.019088,0.98477,,Mast,UC_vs_HC
TM2D1,3.7309,0.41339,0.53559,0.77185,0.4402,0.99956,Mast,UC_vs_HC
PATJ,0.077873,0.24265,3.4481,0.070373,0.9439,,Mast,UC_vs_HC
L1TD1,0.21113,0.56222,1.6585,0.339,0.73461,,Mast,UC_vs_HC
USP1,1.5249,-0.026922,0.91237,-0.029508,0.97646,0.99956,Mast,UC_vs_HC
DOCK7,0.309,-0.47299,1.4401,-0.32844,0.74258,,Mast,UC_vs_HC
ATG4C,1.1168,-0.61759,0.89953,-0.68657,0.49236,,Mast,UC_vs_HC
ALG6,0.7776,-0.38285,1.1363,-0.33693,0.73617,,Mast,UC_vs_HC
ITGB3BP,2.8149,-1.1103,0.81959,-1.3547,0.17551,0.99956,Mast,UC_vs_HC
EFCAB7,0.16602,1.43,1.508,0.9483,0.34298,,Mast,UC_vs_HC
PGM1,1.0059,-0.069443,1.0798,-0.064313,0.94872,,Mast,UC_vs_HC
ROR1,0.097449,0.73069,4.1338,0.17676,0.8597,,Mast,UC_vs_HC
JAK1,4.4449,0.78321,0.77735,1.0075,0.31368,0.99956,Mast,UC_vs_HC
AK4,0.071419,1.4897,3.2573,0.45734,0.64742,,Mast,UC_vs_HC
LEPROT,3.9574,-0.25434,0.46814,-0.5433,0.58693,0.99956,Mast,UC_vs_HC
LEPR,0.28009,0.24845,1.3838,0.17955,0.85751,,Mast,UC_vs_HC
PDE4B,1.0086,0.67044,1.1271,0.59484,0.55195,,Mast,UC_vs_HC
SGIP1,0.26886,1.0119,1.2375,0.81767,0.41355,,Mast,UC_vs_HC
TCTEX1D1,1.6619,0.56328,1.0158,0.55451,0.57923,0.99956,Mast,UC_vs_HC
MIER1,8.8435,0.026186,0.39703,0.065954,0.94741,0.99956,Mast,UC_vs_HC
SLC35D1,1.6041,-0.43307,0.79164,-0.54706,0.58434,0.99956,Mast,UC_vs_HC
IL12RB2,0.018728,0.70632,4.1361,0.17077,0.86441,,Mast,UC_vs_HC
